NOCCourseId,NOCCourseName,NOCCourseAbstract,NOCCoordinatorNames,NOCInstitute,nocCoordinatingInstitute,NOCEnrolStartDt,NOCEnrolEndDt,NOCRegStartDt,NOCRegEndDt,NOCExamDt1,NOCExamDt2,NOCExamDt3,NOCEnrolUrl,NOCRegUrl,NOCStaticMockUrl,NOCPeriod,HourType,Category,NOCReallocationDBtable1,NOCReallocationDBtable2,NOCTestscoreDBtable,NOCCertificateDBtable,NOCNameAssignment1,NOCNameAssignment2,NOCNameAssignment3,NOCNameAssignment4,NOCNameAssignment5,NOCNameAssignment6,NOCNameAssignment7,NOCNameAssignment8,NOCNameAssignment9,NOCNameAssignment10,NOClegendlogic,NOCAssignmentLogicRemarks,NOCAssignmentGraph,NOCExamGraph,NOCFinalScoreGraph,NOCEnableCertificatestatus,NOCEnableDownloadCertificate,NOCEnableExamScores,NOCEnablePercentileScores,NOCEnableReallocationDt1,NOCEnableReallocationDt2,NOCEnableCandidateLogin,NOCEnableReallocationLogin,CourseStatus,Syllabus_link,disciplineid,scorder,NPTELCourseId,NOCCourseDuration,NOCCourseAvail,NOCExamRun,FdpStatus,sem,duration (self-populated),discipline_short (derived),discipline_name
noc22-cs108,Spatial Informatics,"Spatial Informatics is an emerging area of research with widespread
applications in various decision support systems, natural resource
management, smart city applications, public health, intelligent
transportation, environment and climate change monitoring,
development planning etc. It involves acquisition and analysis of data
related to earth, commonly referred as geo-spatial datasets. It is a multi-
disciplinary field and the computer science principles/algorithms are
increasing applied to address various challenges/problems of these
large scale spatial datasets.
The course will cover different topics in spatial informatics, namely,
spatial data models, spatial database, spatial computing and data
analysis, spatial data mining, geographical information system (GIS),
spatial web services etc. Few case studies will be also discussed to
demonstrate the applicability of spatial informatics.",Prof. SOUMYA K GHOSH,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-01,NULL,NULL,2022-09-25,2022-09-25,NULL,https://onlinecourses.nptel.ac.in/noc22_cs108/,NULL,NULL,Jul-Sep 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uptc,https://archive.nptel.ac.in/content/syllabus_pdf/106105219.pdf,106,NULL,106105219,NULL,NULL,40,1,SEM2,8 ,cs,Computer Science
noc22-cs109,C-Based VLSI Design,"This course discussed how a C code can be automatically translated into register transfer level (RTL) design using high-level synthesis (HLS). HLS is an active domain of research in recent times in the domain of electronic Design Automation (EDA) of VLSI. This course will help the student to (i) understand the overall HLS flow, (ii) how a C-code will be converted to its equivalent hardware, (iii) how to write c-code for efficient hardware generation and (iv) how the common software compiler optimization can help to improve the circuit performance. Also, advanced topics like HLS for FPGA targets, HLS for Security, optimizations at RTL level and verification challenges of HLS will be covered. This course will help the student to take up research in the domain of HLS. Also, this course will help the student to become proficient for EDA industries.",Prof. Chandan Karfa,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_cs109/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/106103229.pdf,106,NULL,106103229,NULL,NULL,41,1,SEM2,12,cs,Computer Science
noc22-cs11,Data Mining,"Data mining is study of algorithms for finding patterns in large data sets. It is an integral part of modern industry, where data from its operations and customers are mined for gaining business insight. It is also important in modern scientific endeavors. Data mining is an interdisciplinary topic involving, databases, machine learning and algorithms. The course will cover the fundamentals of data mining. It will explain the basic algorithms like data preprocessing, association rules, classification, clustering, sequence mining and visualization. It will also explain implementations in open source software. Finally, case studies on industrial problems will be demonstrated.",Prof. Pabitra Mitra,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-02-21,2021-12-13,2022-03-18,2022-04-23,2022-04-23,NULL,https://onlinecourses.nptel.ac.in/noc22_cs11/preview,NULL,NULL,Feb-Apr 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/106105174.pdf,106,NULL,106105174,NULL,NULL,38,1,SEM1,8 ,cs,Computer Science
noc22-cs110,Multi-Core Computer Architecture - Storage and Interconnects,"We are in the era of multi-core systems where even the simplest of handheld devices like a smart phone houses many processors in a single chip. The core counts are ever increasing from 8 to 10 in smart phones to over 100s in super computers. This course will introduce the students to the world of multi-core computer architectures. With the unprecedented growth of data science, on-chip storage systems and inter-core communication framework are getting equal attention as that of processors. This course will focus on delivering an in-depth exposure in memory-subsystems and interconnects of Tiled Chip Multi-Core Processors with few introductory sessions on advanced superscalar processors. The course concludes with pointers to current research standings and on-going research directions for motivating the students to explore further",Prof. John Jose,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-01,NULL,NULL,2022-09-25,2022-09-25,NULL,https://onlinecourses.nptel.ac.in/noc22_cs110/,NULL,NULL,Jul-Sep 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uptc,https://archive.nptel.ac.in/content/syllabus_pdf/106103183.pdf,106,NULL,106103183,NULL,NULL,40,1,SEM2,8 ,cs,Computer Science
noc22-cs111,Computer Graphics,"Computer graphics is one of the fundamental aspects of any computing system. Its primary role is to render the digital content (0's and 1's) in a human-comprehensible form on the computer screen. The rendering follows a series of stages, collectively known as the graphics pipeline. In this course, we will introduce the pipeline and its stages. The topics covered include various object representation techniques followed by the pipeline stages of modeling transformation, 3D to 2D viewing transformation, clipping and hidden surface removal and scan conversion (rendering). We shall follow the stages of the 3D graphics pipeline. In order to complete the coverage, we shall also briefly introduce the present day graphics hardware (I/O devices, GPU) and the widely popular openGL graphics library",Prof. Samit Bhattacharya,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-01,NULL,NULL,2022-09-25,2022-09-25,NULL,https://onlinecourses.nptel.ac.in/noc22_cs111/,NULL,NULL,Jul-Sep 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uptc,https://archive.nptel.ac.in/content/syllabus_pdf/106103224.pdf,106,NULL,106103224,NULL,NULL,40,0,SEM2,8 ,cs,Computer Science
noc22-cs112,Demystifying Networking,"This course will provide students with an overview of networking concepts and technologies. It is meant as a primer for non-majors, i.e., for students who don't have networking as a core course in their curriculum. After this primer, students may choose to take other networking courses for delving deeper into specific technologies.",Prof. Sridhar Iyer,IIT Bombay,IIT Bombay,2022-05-20,2022-07-01,NULL,NULL,2022-09-25,2022-09-25,NULL,https://onlinecourses.nptel.ac.in/noc22_cs112/,NULL,NULL,Jul-Aug 2022,10,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,upsc,https://archive.nptel.ac.in/content/syllabus_pdf/106101209.pdf,106,NULL,106101209,NULL,NULL,40,1,SEM2,4 ,cs,Computer Science
noc22-cs113,Secure Computation: Part II,"Secure multi-party computation (MPC) is one of the most fundamental problems in cryptography as well as distributed computing. In a nutshell, a MPC protocol allows a set of mutually distrusting parties with private inputs, to perform any joint computation on their data, by keeping their respective data as private as possible. Secure MPC abstracts several real-world problems, for example privacy-preserving data mining, privacy-preserving ML, secure e-auctions, private matchmaking, secure set-intersection, secure e-voting, secure signal-processing, secure bioinformatics, secure biometrics, secure outsourcing, to name a few. 
Since the domain of secure computation is enormously vast, it is impossible to discuss every relevant topic in just a single course. Hence the plan is to cover the topics in two parts. The first part titled Secure Computation: Part I has been already offered. In that course, we covered a simpler form of adversarial setting, namely semi-honest adversary (passive adversary), where the corrupt parties are supposed to follow protocol instructions. However, real-life attackers may not be so benign and can cause the compromised parties to behave in any arbitrary fashion. Such corruptions are better modelled by active/malicious (Byzantine) adversaries, which will be the focus of this course.",Prof. Ashish Choudhury,IIITB,IISc Bangalore,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_cs113/,NULL,NULL,Jul-Oct 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/106108237.pdf,106,NULL,106108237,NULL,NULL,41,1,SEM2,12,cs,Computer Science
noc22-cs114,Introduction to Computer and Network Performance Analysis using Queuing Systems,"Analyzing the performance of any computer or networked system: such as Web application servers, packet scheduling disciplines, operating system schedulers, cellular telephony networks is an important step in the design and deployment of such systems. Performance of many systems can be measured, but a sound basis in queuing system models is required for two important aspects: 1) to ensure that the performance tests are performance field data is correct, and 2) for predicting the performance of a system in a scenario that cannot be measured. The theory of queues is a mathematical theory that helps model a wide range of computing and networking systems with a common abstraction of a queuing system. In this course, you will learn the most basic results in queuing systems, in an intuitive way, and learn how to apply them to computer and network systems performance. The focus in this short course will be on being able to reason about asymptotic values of performance metrics at high loads and low loads, which is very useful in validating results of performance tests. Practical examples of performance analysis of networked servers (e.g. a Web server), of packet network links, of cellular networks etc, will be provided. A case study of interpreting the load test results of a simple Web Server using the framework of queuing systems will be covered throughout the course.",Prof. Varsha Apte,IIT Bombay,IIT Bombay,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_cs114/,NULL,NULL,Aug-Sep 2022,10,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,upsc,https://archive.nptel.ac.in/content/syllabus_pdf/106101238.pdf,106,NULL,106101238,NULL,NULL,41,1,SEM2,4 ,cs,Computer Science
noc22-cs116,Algorithmic Game Theory,"Game theory is the formal study of interaction between self-interested (or goal-oriented) systems (or agents or decision makers or players), and strategic scenarios that arise in such settings. It began life in Economics in the 1940's with the work of von Neumann and Morgenstern, but has since been applied to an extraordinary range of subjects, including political science, evolutionary biology and even to inspection regimes for arms control. 
Game theory has for years also played an important, if less recognized, role in several branches of computer science. Applications within computer science include the use of games in automated verification and model checking to model computing systems in an unknown and possibly adverse environment. In AI games are applied to the analysis of multi-agent systems. Recently, with the advent of the internet and e-commerce, many game theoretic questions in the interplay between economics and computing have received extensive attention. These include electronic auctions, and more generally mechanism design questions (inverse game theory) related to finding incentive structures for cooperation between independent entities on the internet. 
Wherever game theory plays a quantitative role, algorithmic and computational questions related to solving games are also of central importance. This course discusses algorithmic aspects of game-theoretic models, with a focus on recent algorithmic and mathematical developments.",Prof. Palash Dey,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_cs116/,NULL,NULL,Jul-Oct 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/106105237.pdf,106,NULL,106105237,NULL,NULL,41,1,SEM2,12,cs,Computer Science
noc22-cs117,Social Network Analysis,"Networks are a fundamental tool for modeling complex social, technological, and biological systems. Coupled with the emergence of online social networks and large-scale data availability in social sciences, this course focuses on the analysis of massive networks which provide many computational, algorithmic, and modeling challenges. The course will cover research on the structure and analysis of such large networks and on models and algorithms that abstract their basic properties. We will explore how to practically analyze large-scale network data and how to reason about it through models for network structure and evolution. Topics covered in this course are how information spreads through society; robustness and fragility of networks; algorithms for the World Wide Web; prediction and recommendation in online social networks; representation learning for large networks; etc.",Prof. Tanmoy Chakraborty,IIIT Delhi,IIT Madras,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_cs117/,NULL,NULL,Jul-Oct 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/106106239.pdf,106,NULL,106106239,NULL,NULL,41,1,SEM2,12,cs,Computer Science
noc22-cs119,Machine Learning for Earth System Sciences,"This course will start with a gentle recapitulation of relevant concepts of spatio-temporal statistics and data mining, following which it will take up the topics of earth system observations, earth system data analytics and earth system modeling in various domains, such as hydrology, climate and soil.",Prof. Adway Mitra,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-01,NULL,NULL,2022-09-25,2022-09-25,NULL,https://onlinecourses.nptel.ac.in/noc22_cs119/,NULL,NULL,Jul-Sep 2022,20,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uptc,https://archive.nptel.ac.in/content/syllabus_pdf/106105238.pdf,106,NULL,106105238,NULL,NULL,40,1,SEM2,8 ,cs,Computer Science
noc22-cs12,Software Testing,"Over the years program several testing techniques have developed and tools have become available. Also, testing has been acknowledged as the primary technique for ensuring software reliability. The course would provide a brief introduction to test process and techniques available for black box and white box test case design. Integration, system and regression testing would also be discussed. A few of the test tools would be discussed and the participants would be encouraged to use.",Prof. Rajib Mall,IIT Kharagpur,IIT Kharagpur,2021-11-14,2022-01-31,2021-12-13,2022-02-18,2022-03-27,2022-03-27,NULL,https://onlinecourses.nptel.ac.in/noc22_cs12/preview,NULL,NULL,Jan-Feb 2022,10,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/106105150.pdf,106,NULL,106105150,NULL,NULL,37,1,SEM1,4 ,cs,Computer Science
